Date,DXY,SP500,US10Y,VIX
2022-06-15,105.16000366210938,3789.989990234375,3.3949999809265137,29.6200008392334
2022-06-16,103.62999725341797,3666.77001953125,3.306999921798706,32.95000076293945
2022-06-17,104.69999694824219,3674.840087890625,3.239000082015991,31.1299991607666
2022-06-21,104.44000244140625,3764.7900390625,3.306999921798706,30.190000534057617
2022-06-22,104.19999694824219,3759.889892578125,3.1559998989105225,28.950000762939453
2022-06-23,104.43000030517578,3795.72998046875,3.068000078201294,29.049999237060547
2022-06-24,104.19000244140625,3911.739990234375,3.125,27.229999542236328
2022-06-27,103.94000244140625,3900.110107421875,3.194000005722046,26.950000762939453
2022-06-28,104.51000213623047,3821.550048828125,3.2060000896453857,28.360000610351562
2022-06-29,105.11000061035156,3818.830078125,3.0929999351501465,28.15999984741211
2022-06-30,104.69000244140625,3785.3798828125,2.9719998836517334,28.709999084472656
2022-07-01,105.13999938964844,3825.330078125,2.8889999389648438,26.700000762939453
2022-07-05,106.5,3831.389892578125,2.809000015258789,27.540000915527344
2022-07-06,107.0999984741211,3845.080078125,2.9130001068115234,26.729999542236328
2022-07-07,107.12999725341797,3902.6201171875,3.007999897003174,26.079999923706055
2022-07-08,107.01000213623047,3899.3798828125,3.1010000705718994,24.639999389648438
2022-07-11,108.0199966430664,3854.429931640625,2.990999937057495,26.170000076293945
2022-07-12,108.06999969482422,3818.800048828125,2.9579999446868896,27.290000915527344
2022-07-13,107.95999908447266,3801.780029296875,2.9040000438690186,26.81999969482422
2022-07-14,108.54000091552734,3790.3798828125,2.9600000381469727,26.399999618530273
2022-07-15,108.05999755859375,3863.159912109375,2.930000066757202,24.229999542236328
2022-07-18,107.37000274658203,3830.85009765625,2.9600000381469727,25.299999237060547
2022-07-19,106.68000030517578,3936.68994140625,3.0190000534057617,24.5
2022-07-20,107.08000183105469,3959.89990234375,3.0360000133514404,23.8799991607666
2022-07-21,106.91000366210938,3998.949951171875,2.9100000858306885,23.110000610351562
2022-07-22,106.7300033569336,3961.6298828125,2.7829999923706055,23.030000686645508
2022-07-25,106.4800033569336,3966.840087890625,2.819999933242798,23.360000610351562
2022-07-26,107.19000244140625,3921.050048828125,2.7869999408721924,24.690000534057617
2022-07-27,106.44999694824219,4023.610107421875,2.7339999675750732,23.239999771118164
2022-07-28,106.3499984741211,4072.429931640625,2.680999994277954,22.329999923706055
2022-07-29,105.9000015258789,4130.2900390625,2.6419999599456787,21.329999923706055
2022-08-01,105.44999694824219,4118.6298828125,2.6059999465942383,22.84000015258789
2022-08-02,106.23999786376953,4091.18994140625,2.740999937057495,23.93000030517578
2022-08-03,106.51000213623047,4155.169921875,2.747999906539917,21.950000762939453
2022-08-04,105.69000244140625,4151.93994140625,2.6760001182556152,21.440000534057617
2022-08-05,106.62000274658203,4145.18994140625,2.8399999141693115,21.149999618530273
2022-08-08,106.44000244140625,4140.06005859375,2.765000104904175,21.290000915527344
2022-08-09,106.37000274658203,4122.47021484375,2.796999931335449,21.770000457763672
2022-08-10,105.19999694824219,4210.240234375,2.7860000133514404,19.739999771118164
2022-08-11,105.08999633789062,4207.27001953125,2.888000011444092,20.200000762939453
2022-08-12,105.62999725341797,4280.14990234375,2.8489999771118164,19.530000686645508
2022-08-15,106.55000305175781,4297.14013671875,2.7909998893737793,19.950000762939453
